prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
20x13E,20.0,13.0,420.0,0.03716496598639456,1.0653658536585366,1916.045279921621,1916.045279921621,4.848051434763569,78.55338663790684,60.50231621269518,10.329896910754766,0.7702063373993235,21.29231736918029,True,0.21838069525962023
20x13E,20.0,13.0,360.0,0.050585648148148143,0.9131707317073171,1916.045279921621,1916.045279921621,5.6560600072241645,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,16.121162627653646,True,0.2547774778028903
20x13E,20.0,13.0,620.0,0.017054890738813736,1.5726829268292684,1916.045279921621,1916.045279921621,3.284163875162418,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,39.957952808234744,True,0.1479353096920008
20x13E,20.0,13.0,640.0,0.016005615234375,1.6234146341463416,1916.045279921621,1916.045279921621,3.181533754063593,78.55338663790684,60.50231621269518,10.32989691075477,0.7702063373993235,41.52542925522552,True,0.14331233126412582
20x13E,20.0,13.0,660.0,0.015050275482093664,1.6741463414634148,1916.045279921621,1916.045279921621,3.08512364030409,78.55338663790684,60.50231621269518,10.32989691075477,0.7702063373993235,43.09290570221629,True,0.13896953334703108
20x13E,20.0,13.0,680.0,0.014177984429065746,1.7248780487804878,1916.045279921621,1916.045279921621,2.9943847097069107,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,44.66038214920706,True,0.13488219413094193
20x13E,20.0,13.0,700.0,0.013379387755102041,1.775609756097561,1916.045279921621,1916.045279921621,2.908830860858142,78.55338663790684,60.50231621269518,10.32989691075477,0.7702063373993235,46.22785859619784,True,0.13102841715577218
20x13E,20.0,13.0,720.0,0.012646412037037036,1.8263414634146342,1916.045279921621,1916.045279921621,2.8280300036120822,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,47.702942775059924,True,0.12738873890144514
20x13E,20.0,13.0,340.0,0.05671193771626298,0.8624390243902439,1916.045279921621,1916.045279921621,5.9887694194138215,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,14.531372360093922,True,0.26976438826188387
20x13E,20.0,13.0,200.0,0.1638975,0.5073170731707317,1916.045279921621,1916.045279921621,10.180908013003496,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,4.968919507510319,True,0.4585994600452025
20x13E,20.0,13.0,840.0,0.00929124149659864,2.1307317073170733,1916.045279921621,1916.045279921621,2.4240257173817845,78.55338663790684,60.50231621269518,10.329896910754766,0.7702063373993235,55.17318364626494,True,0.10919034762981011
20x13E,20.0,13.0,820.0,0.00975,2.08,1916.045279921621,1916.045279921621,2.4831482958545115,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,53.95354136322451,True,0.11185352684029332
20x13E,20.0,13.0,800.0,0.01024359375,2.029268292682927,1916.045279921621,1916.045279921621,2.545227003250874,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,52.73389908018406,True,0.11464986501130063
20x13E,20.0,13.0,180.0,0.20234259259259257,0.45658536585365855,1916.045279921621,1916.045279921621,11.312120014448329,78.55338663790684,60.50231621269518,10.329896910754767,0.7702063373993235,3.91036311505441,True,0.5095549556057806
20x13E,20.0,13.0,580.0,0.019488406658739597,1.471219512195122,1916.045279921621,1916.045279921621,3.510657935518447,78.55338663790684,60.50231621269518,10.329896910754766,0.7702063373993235,36.406704632805514,True,0.15813774484317328
20x13E,20.0,13.0,220.0,0.13545247933884294,0.5580487804878049,1916.045279921621,1916.045279921621,9.25537092091227,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,6.154758747561354,True,0.41690860004109326
20x13E,20.0,13.0,760.0,0.011350242382271468,1.9278048780487806,1916.045279921621,1916.045279921621,2.6791863192114467,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,50.294614514103166,True,0.12068406843294806
20x13E,20.0,13.0,300.0,0.07284333333333333,0.7609756097560976,1916.045279921621,1916.045279921621,6.787272008668998,78.55338663790685,60.50231621269518,10.329896910754767,0.7702063373993233,11.442622787108755,True,0.3057329733634684
20x13E,20.0,13.0,600.0,0.018210833333333332,1.5219512195121951,1916.045279921621,1916.045279921621,3.393636004334499,78.55338663790685,60.50231621269518,10.329896910754767,0.7702063373993233,38.26372484595307,True,0.1528664866817342
20x13E,20.0,13.0,380.0,0.04540096952908587,0.9639024390243903,1916.045279921621,1916.045279921621,5.358372638422893,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,17.76211168479326,True,0.24136813686589612
20x13E,20.0,13.0,440.0,0.033863119834710735,1.1160975609756099,1916.045279921621,1916.045279921621,4.627685460456135,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,23.066203220671863,True,0.20845430002054663
20x13E,20.0,13.0,460.0,0.030982514177693755,1.166829268292683,1916.045279921621,1916.045279921621,4.426481744784129,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,24.94807176957023,True,0.1993910695848707
