span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,boom_spacing_m,boom_spacing_set_m,hstab_chord_m,tail_volume_h,incidence_wing_deg,incidence_hstab_deg,n_packs,cells_per_string,one_string_per_bay,string_plan,n_strings,n_cells,inboard_cells,outboard_cells,hstab_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.0,0.3,1.6,0.34,0.4,0.5,0.12,1.6724999999999999,1.69,1.69,0.21885521885521889,1.5634828476964893,5.204305019085255,1.188150048469385,2,one_per_bay,True,26+19+19+13,4,77,26,19,13,22x12E,10.465746445412064,1.3510499999999999,18.504126420191703,1.1076211919872014,10.543816590787374,12.65257990894485,12.86231705377982,68.99598808508316,70.76718170382354,6.662083827353168,0.12405199785213546,0.9999999741786357,-73.36577007483716,0.0,14.704067255948818,1694.826416281871,1553.910849165858,13.833333333333332,False,"SOC floor violated (min 0.124, unmet 0 Wh)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.845,1.69,1.69,0.21885521885521889,1.7067687402935785,5.160450315058069,1.1716464186187454,2,one_per_bay,True,26+16+16+13,4,71,26,16,13,22x12E,10.329730028537064,1.3014000000000001,19.21008145074535,1.2145141530140215,10.673025171354153,12.807630205624983,13.019937561971407,68.54710480778806,70.44376136937818,6.770226137967441,0.12110967028814208,0.8892712977727896,-87.64392635148526,0.0,0.2520104262433366,1562.7620202079593,1544.0970810028173,14.0,False,"SOC floor violated (min 0.121, unmet 0 Wh); did not refill (end SOC 0.889)"
5.0,0.3,1.3,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,1.1055276179618603,5.1465494457171825,0.7957493685157457,2,one_per_bay,True,20+18+18+10,4,66,20,18,10,22x12E,9.94022274176356,1.278,19.561815336463223,0.7424988586083819,10.565281685832739,12.678338022999286,12.888502150579042,64.22137542347414,65.92172569297168,7.052557425079758,0.1758121504781624,0.8857041727099724,-91.08976916216668,0.0,0.19769716404071974,1452.7083568130336,1438.316512858351,14.0,False,"SOC floor violated (min 0.176, unmet 0 Wh); did not refill (end SOC 0.886)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.78,1.56,1.56,0.21885521885521886,1.5941268217497384,5.155546382577502,1.113340909849723,2,one_per_bay,True,24+17+17+12,4,70,24,17,12,22x12E,10.282239713074102,1.2936,19.32591218305504,1.1160175795543092,10.680517797906626,12.816621357487952,13.029077756838573,67.80379838997126,69.67660648656002,6.8078144052812934,0.13025285052389596,0.8853850984991509,-91.3979948498202,0.0,0.22971008609755117,1540.7512875289729,1526.0192423252008,14.0,False,"SOC floor violated (min 0.130, unmet 0 Wh); did not refill (end SOC 0.885)"
5.0,0.3,1.3,0.34,0.4,0.0,0.12,0.845,1.69,1.69,0.21885521885521889,1.5661641254459686,5.095440537765201,0.9922822742253942,2,one_per_bay,True,26+14+14+13,4,67,26,14,13,22x12E,9.889772167575526,1.2021,20.796938690624742,1.1243438940625265,10.866039866412484,13.03924783969498,13.255394636030152,66.53122675531576,68.46220160680082,7.111148884781097,0.14387136261210726,0.8486189337025856,-126.91411004330233,0.0,0.4210331464787534,1474.7190894920177,1495.7373615005092,14.166666666666668,False,"SOC floor violated (min 0.144, unmet 0 Wh); did not refill (end SOC 0.849)"
4.5,0.3,1.3,0.34,0.6,0.5,0.18,1.5474999999999999,1.69,1.69,0.21885521885521889,1.3313201643157015,5.33699013347614,1.3642726314744786,2,one_per_bay,True,26+17+17+13,4,73,26,17,13,22x12E,10.043359133267833,1.2656999999999998,15.999051908035081,0.925254203736548,10.671428416829384,12.80571410019526,13.01798969396955,72.04061091142727,73.94956980164854,6.93844965134673,0.07338105566014415,0.8477826398914463,-127.72196986486284,0.0,0.132319550982069,1606.7834855659298,1627.9051708689638,14.083333333333334,False,"SOC floor violated (min 0.073, unmet 0 Wh); did not refill (end SOC 0.848)"
4.5,0.3,1.3,0.34,0.6,0.5,0.18,1.5150000000000001,1.56,1.56,0.21885521885521886,1.235850440608527,5.333670942989807,1.2919050327886143,2,one_per_bay,True,24+18+18+12,4,72,24,18,12,22x12E,10.00276118430487,1.2618,16.048502139800284,0.8447991998402555,10.666283872305105,12.799540646766125,13.011713905482637,71.20602267447401,73.08226035730141,6.971964285163082,0.0840362371885151,0.8464188192085041,-129.03942064458496,0.0,0.11836542429703081,1584.772752886944,1607.3942147351834,14.166666666666668,False,"SOC floor violated (min 0.084, unmet 0 Wh); did not refill (end SOC 0.846)"
4.5,0.3,1.3,0.34,0.6,0.5,0.18,1.4500000000000002,1.3,1.3,0.21885521885521889,1.041639404825166,5.327030231745178,1.0989925743254447,2,one_per_bay,True,20+20+20+10,4,70,20,20,10,22x12E,9.921565286378945,1.254,16.148325358851675,0.6827487137682251,10.655891217096539,12.787069460515847,12.999035988983216,69.56627789256922,71.37819060777751,7.0396484432191615,0.10457909426374892,0.8426097202402588,-132.71901024790995,0.0,0.08791140932942672,1540.7512875289729,1567.4078111212123,14.166666666666668,False,"SOC floor violated (min 0.105, unmet 0 Wh); did not refill (end SOC 0.843)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.65,1.3,1.3,0.21885521885521889,1.3606493759530587,5.145808050281123,0.9617552227845703,2,one_per_bay,True,20+18+18+10,4,66,20,18,10,22x12E,10.171259082148175,1.278,19.561815336463223,0.9138447490564701,10.687358574033702,12.824830288840442,13.037422764614718,66.18500033338695,68.00150927350978,6.894795558689465,0.1471528937099577,0.8358348168703176,-139.26356690327322,0.0,0.32122714111762696,1452.7083568130336,1486.3023459124895,14.166666666666668,False,"SOC floor violated (min 0.147, unmet 0 Wh); did not refill (end SOC 0.836)"
5.5,0.3,1.6,0.34,0.4,0.5,0.12,1.7650000000000001,1.56,1.56,0.21885521885521886,1.3326859160924387,5.106189040490393,0.8977042416225883,2,one_per_bay,True,24+23+23+12,4,82,24,23,12,16x12E,10.598754638977393,1.4727,20.5405038364908,0.9393562027017913,10.162925103752675,12.19551012450321,12.397670592307174,64.70476932680096,103.50446465365543,2.141559872262103,0.16245335679957887,0.834218105462895,-140.82531012284343,0.0,0.10165152509867426,1804.8800796767978,1840.3112647752005,13.5,False,"SOC floor violated (min 0.162, unmet 0 Wh); did not refill (end SOC 0.834)"
