span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,n_packs,cells_per_string,string_plan,n_strings,n_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
5.5,0.3,1.3,0.34,1.0,1.0,0.3,2.75,2,mixed,29+29+14+5+5,5,82,19x10E,10.701153499977236,1.65,18.333333333333336,0.3083916083916084,9.647655206842835,11.577186248211401,11.769096989451294,98.40729586794096,101.7651725330964,2.9203498388429585,0.007477095785385777,0.6950110779613069,-300.20008272427157,300.20008272427157,0.24659253514525994,1804.8800796767978,2272.5556369278365,14.833333333333334,False,"SOC floor violated (min 0.007, unmet 300 Wh); did not refill (end SOC 0.695)"
6.0,0.36,1.6,0.34,0.4,0.5,0.144,1.733439304305606,2,mixed,29+29+14+4,4,76,19x10E,11.21624506040306,1.886422889730011,19.083737902031288,0.30987648288980746,9.237462008794914,11.084954410553896,11.268705606391178,88.98894220483238,91.58924174080792,2.807483309227262,0.004900274196222942,0.6680395547782984,-301.3537900841638,172.9901296574582,0.15636882929581475,1672.8156836028852,2040.0040752517586,14.666666666666668,False,"SOC floor violated (min 0.005, unmet 173 Wh); did not refill (end SOC 0.668)"
5.5,0.4,1.6,0.34,0.4,0.5,0.16000000000000003,1.6242923932130202,2,mixed,29+29+21+10+10,5,99,19x10E,11.617253479575457,1.929830174371125,15.67495440880314,0.3019873577384867,9.294812548889505,11.153775058667405,11.338667068974537,101.138301196808,104.17353489654627,2.662962229214482,0.004787446802258741,0.9999998290652334,-301.9227763301597,301.9227763301597,14.306155696972578,2179.0625352195484,2337.165693437484,14.166666666666668,False,"SOC floor violated (min 0.005, unmet 302 Wh)"
6.0,0.3,1.3,0.34,0.6,0.5,0.18,1.7231472734329956,2,mixed,29+29+12+3+3,5,76,19x10E,10.641125880633103,1.6467776728119592,21.860874478901643,0.31448504475361616,9.629966017340983,11.55595922080918,11.747518089454493,88.51664191943063,91.56500728756691,2.980246517058222,0.0030195440500846785,0.6663819760837081,-302.95501110313796,164.23418079398044,0.15838836706589868,1672.8156836028852,2032.8508161689372,14.666666666666668,False,"SOC floor violated (min 0.003, unmet 164 Wh); did not refill (end SOC 0.666)"
6.0,0.36,1.3,0.34,0.6,0.0,0.216,0.48869414444094267,2,mixed,29+29+14+3,4,75,19x10E,10.853205229090756,1.7983719567994956,20.018105744969485,0.3115697700615481,9.306528166932024,11.167833800318428,11.352958857194329,87.00671799310527,89.68951488110203,2.9139260749822316,0.0054402334577763264,0.6663760254429087,-302.96075942215015,146.53803899524405,0.2121951161875799,1650.8049509239008,1993.20066945583,14.666666666666668,False,"SOC floor violated (min 0.005, unmet 147 Wh); did not refill (end SOC 0.666)"
6.0,0.3,1.3,0.34,0.4,0.0,0.12,0.3677616452701203,3,mixed,23+23+10,3,56,22x12E,10.950526317421952,1.3261970961486216,27.145286401656865,0.32065005584329564,10.885839067629194,13.063006881155031,13.279547522346807,64.42803685123272,66.29384480263195,6.438648684528538,0.4358654446570965,0.7698316963186301,-304.5338720343049,0.0,0.2146328791359681,1232.601030023179,1443.6870919759717,14.666666666666668,False,did not refill (end SOC 0.770)
5.5,0.4,1.3,0.34,0.4,0.5,0.16000000000000003,1.652408364194063,2,mixed,29+29+24+8+8+8,6,106,19x10E,11.635055267459807,1.9365780074065753,15.62033643070757,0.3018329254503263,9.285711295728182,11.142853554873819,11.32756452344563,102.11785661210264,105.21170003573341,2.6542599690279234,0.009435662836885694,0.9999999999999998,-308.2629221521476,308.2629221521476,149.36273977031055,2333.1376639724454,2361.766992926774,14.0,False,"SOC floor violated (min 0.009, unmet 308 Wh)"
5.5,0.4,1.3,0.28,0.6,0.5,0.24,1.661585651346976,2,mixed,29+29+24+10+10+8,6,110,19x10E,11.848537149193625,2.0258537042155162,14.931976547494031,0.2997897435780302,9.16171497615423,10.994057971385075,11.176302410516286,103.0976042216287,106.15921893471739,2.595125235155805,0.002448838919842846,0.9999999999999998,-308.82894410809683,308.82894410809683,214.28358223513177,2421.1805946883883,2384.9586484499773,14.0,False,"SOC floor violated (min 0.002, unmet 309 Wh)"
5.5,0.4,1.3,0.34,0.6,0.5,0.24,1.661585651346976,2,mixed,29+29+24+10+10+8,6,110,19x10E,11.848537149193625,2.0258537042155162,14.931976547494031,0.2997897435780302,9.16171497615423,10.994057971385075,11.176302410516286,103.0976042216287,106.15921893471739,2.595125235155805,0.002448838919842846,0.9999999999999998,-308.82894410809683,308.82894410809683,214.28358223513177,2421.1805946883883,2384.9586484499773,14.0,False,"SOC floor violated (min 0.002, unmet 309 Wh)"
5.0,0.3,1.6,0.34,1.0,1.0,0.3,2.5,3,mixed,29+29+12+3,4,73,22x12E,11.743142635530017,1.5,16.666666666666668,0.3046153846153847,10.599734510803415,12.719681412964098,12.930530874652108,80.05059863613961,82.1348121100556,5.877325613711282,0.30385829674542786,0.7664411122544648,-309.4468283432805,0.0,0.395165199602007,1606.7834855659294,1821.0143952695573,14.5,False,did not refill (end SOC 0.766)
6.0,0.36,1.6,0.34,0.6,0.0,0.216,0.4387069082970673,2,mixed,29+29+12+3+3,5,76,19x10E,11.126271751325499,1.7911737947947777,20.09855219220906,0.3117081962539466,9.441791751664685,11.33015010199762,11.517965816266669,89.99041889879953,92.83975507282035,2.836143501704318,0.008361795852590564,0.6594560238426936,-309.64548096795795,191.01371594233007,0.40397400751889967,1672.8156836028852,2066.126413180889,14.75,False,"SOC floor violated (min 0.008, unmet 191 Wh); did not refill (end SOC 0.659)"
5.5,0.4,1.6,0.28,0.6,0.5,0.24,1.6327806457453082,2,mixed,29+29+21+13+13,5,105,19x10E,11.846215789940949,2.0212449033192494,14.96602413211978,0.29989522153878384,9.171255659517973,11.005506791421567,11.187941013414727,102.33550245760154,105.35148655475264,2.5994941438595474,0.006181551617757462,0.9999999999999988,-309.9763942842508,309.9763942842508,124.67889300367712,2311.1269312934596,2366.211899953958,14.0,False,"SOC floor violated (min 0.006, unmet 310 Wh)"
5.5,0.4,1.6,0.34,0.6,0.5,0.24,1.6327806457453082,2,mixed,29+29+21+13+13,5,105,19x10E,11.846215789940949,2.0212449033192494,14.96602413211978,0.29989522153878384,9.171255659517973,11.005506791421567,11.187941013414727,102.33550245760154,105.35148655475264,2.5994941438595474,0.006181551617757462,0.9999999999999988,-309.9763942842508,309.9763942842508,124.67889300367712,2311.1269312934596,2366.211899953958,14.0,False,"SOC floor violated (min 0.006, unmet 310 Wh)"
5.5,0.45,1.3,0.28,0.6,0.0,0.27,0.5923102261814742,2,mixed,29+29+27+9+8,5,102,19x10E,11.818709156676736,2.0866158407126654,14.497158226148795,0.29839912888388054,9.01596509981358,10.819158119776295,10.998503308654,102.1237975391095,105.00421693725666,2.594834663648485,0.0059329066632490355,0.9999999999961605,-311.49842722204534,311.49842722204534,67.41250465541764,2245.0947332565042,2359.2952650203974,14.166666666666668,False,"SOC floor violated (min 0.006, unmet 311 Wh)"
5.5,0.45,1.3,0.34,0.6,0.0,0.27,0.5923102261814742,2,mixed,29+29+27+9+8,5,102,19x10E,11.818709156676736,2.0866158407126654,14.497158226148795,0.29839912888388054,9.01596509981358,10.819158119776295,10.998503308654,102.1237975391095,105.00421693725666,2.594834663648485,0.0059329066632490355,0.9999999999961605,-311.49842722204534,311.49842722204534,67.41250465541764,2245.0947332565042,2359.2952650203974,14.166666666666668,False,"SOC floor violated (min 0.006, unmet 311 Wh)"
5.0,0.3,1.6,0.34,0.6,0.0,0.18,0.33265133972193933,2,mixed,21+21+10,3,52,22x12E,9.672171342338906,1.2399181607666325,20.162621043103908,0.31181765093261626,10.580688517013142,12.69682622041577,12.90729682001682,60.773076818181565,62.346751844895216,7.2774144172412605,0.19909494936612698,0.6564418372215319,-312.55718524400015,0.0,0.1336201532791268,1144.5580993072372,1353.2414772190166,14.666666666666668,False,"SOC floor violated (min 0.199, unmet 0 Wh); did not refill (end SOC 0.656)"
6.0,0.3,1.6,0.34,0.6,0.5,0.18,1.700837857809784,2,mixed,29+29+12+3+3,5,76,19x10E,10.816683575757605,1.644100542937174,21.89647108545214,0.314536528020439,9.716980373711952,11.660376448454342,11.853666202923373,90.33525872598679,93.55292472542212,2.9269488409690436,0.004149918647998515,0.6486330722561887,-320.10045220052166,192.13640288054083,0.29238381817397396,1672.8156836028852,2077.8096199184497,14.75,False,"SOC floor violated (min 0.004, unmet 192 Wh); did not refill (end SOC 0.649)"
5.0,0.3,1.3,0.34,1.0,1.0,0.3,2.5,3,mixed,29+29+12+1+1,5,72,22x12E,11.655871006417184,1.5,16.666666666666668,0.3046153846153847,10.560273983454247,12.672328780145095,12.882393294725139,79.62679993526636,81.68634902259879,5.9188749332391275,0.30665196868412536,0.7585716905441153,-320.8496204015769,0.0,0.2840470438122532,1584.772752886944,1810.608914776042,14.5,False,did not refill (end SOC 0.759)
5.5,0.4,1.6,0.34,0.4,0.5,0.16000000000000003,1.6242923932130202,2,mixed,29+29+21+10+10+7,6,106,19x10E,11.781253479575456,1.929830174371125,15.67495440880314,0.3019873577384867,9.360189753471891,11.232227704166268,11.418420195007021,103.58470895760256,106.76013767764488,2.6194521067904466,0.0026931064689918217,0.9999999999999991,-322.6469516931901,322.6469516931901,127.63644812948111,2333.1376639724454,2397.7873021828746,14.0,False,"SOC floor violated (min 0.003, unmet 323 Wh)"
5.5,0.45,1.6,0.28,0.6,0.0,0.27,0.5310624875088386,2,mixed,29+29+24+10+10,5,102,19x10E,11.946328304930578,2.075591247751591,14.574160511020017,0.29865143997517024,9.088553263814603,10.906263916577524,11.087053026082573,103.31334913658242,106.27652659050901,2.567874785089788,0.002084335762141362,0.9999999999561113,-324.7923229652732,324.7923229652732,51.31006150825262,2245.0947332565042,2388.658290908257,14.166666666666668,False,"SOC floor violated (min 0.002, unmet 325 Wh)"
5.5,0.45,1.6,0.34,0.6,0.0,0.27,0.5310624875088386,2,mixed,29+29+24+10+10,5,102,19x10E,11.946328304930578,2.075591247751591,14.574160511020017,0.29865143997517024,9.088553263814603,10.906263916577524,11.087053026082573,103.31334913658242,106.27652659050901,2.567874785089788,0.002084335762141362,0.9999999999561113,-324.7923229652732,324.7923229652732,51.31006150825262,2245.0947332565042,2388.658290908257,14.166666666666668,False,"SOC floor violated (min 0.002, unmet 325 Wh)"
5.0,0.45,1.3,0.28,0.4,0.0,0.18000000000000002,0.5212041727516119,2,mixed,28+28+24,3,80,19x10E,10.668926028609862,1.7157251266429352,14.571098605355347,0.2986414580314265,9.446804885378471,11.336165862454164,11.52408129776281,99.7540006215211,102.89405315775193,2.914119339382547,0.006936556280468105,0.6443716515287664,-324.83935254872495,324.83935254872495,0.25069297123754686,1760.858614318828,2302.356487742586,15.0,False,"SOC floor violated (min 0.007, unmet 325 Wh); did not refill (end SOC 0.644)"
5.0,0.45,1.3,0.34,0.4,0.0,0.18000000000000002,0.5212041727516119,2,mixed,28+28+24,3,80,19x10E,10.668926028609862,1.7157251266429352,14.571098605355347,0.2986414580314265,9.446804885378471,11.336165862454164,11.52408129776281,99.7540006215211,102.89405315775193,2.914119339382547,0.006936556280468105,0.6443716515287664,-324.83935254872495,324.83935254872495,0.25069297123754686,1760.858614318828,2302.356487742586,15.0,False,"SOC floor violated (min 0.007, unmet 325 Wh); did not refill (end SOC 0.644)"
5.0,0.3,1.3,0.34,0.6,0.5,0.18,1.4540034507457689,3,mixed,26+26+12,3,64,22x12E,11.120154794084124,1.3744804140894922,18.18869133654476,0.30809131160982944,10.775429450018931,12.930515340022717,13.14485971786331,72.54590728054283,74.50589017082481,6.27578352881861,0.3660304841913626,0.7557709886603835,-324.90783743110427,0.0,0.09450274860503072,1408.6868914550616,1639.558280283186,14.583333333333332,False,did not refill (end SOC 0.756)
5.5,0.45,1.3,0.28,0.6,0.0,0.27,0.5923102261814742,2,mixed,29+29+27+9+8+8,6,110,19x10E,11.990709156676735,2.0866158407126654,14.497158226148795,0.29839912888388054,9.081333685512902,10.897600422615483,11.07824592058036,104.57360312050382,107.60214785375767,2.5527108658708118,0.004912994996385577,0.9999999999999998,-331.91587374053535,331.91587374053535,202.3059126967245,2421.180594688388,2420.0519222246267,14.0,False,"SOC floor violated (min 0.005, unmet 332 Wh)"
5.5,0.45,1.3,0.34,0.6,0.0,0.27,0.5923102261814742,2,mixed,29+29+27+9+8+8,6,110,19x10E,11.990709156676735,2.0866158407126654,14.497158226148795,0.29839912888388054,9.081333685512902,10.897600422615483,11.07824592058036,104.57360312050382,107.60214785375767,2.5527108658708118,0.004912994996385577,0.9999999999999998,-331.91587374053535,331.91587374053535,202.3059126967245,2421.180594688388,2420.0519222246267,14.0,False,"SOC floor violated (min 0.005, unmet 332 Wh)"
5.5,0.4,1.3,0.34,0.4,0.0,0.16000000000000003,0.4794418001213123,2,mixed,27+27+21,3,75,19x10E,10.475847570876676,1.655066032029115,18.277216385689112,0.3082756661455511,9.530932017752162,11.437118421302594,11.626707309899743,90.19338930341617,93.0674913451364,3.0158404260076557,0.004504643515101152,0.6336324982241717,-334.59100671545013,192.65839756768938,0.22640948304042632,1650.8049509239008,2070.987278664421,14.833333333333334,False,"SOC floor violated (min 0.005, unmet 193 Wh); did not refill (end SOC 0.634)"
5.0,0.36,1.6,0.34,0.6,0.0,0.216,0.4019128346549774,3,mixed,27+27+12,3,66,22x12E,11.591485432501457,1.4978754481903167,16.690306280274616,0.3046742183578066,10.5385326409502,12.64623916914024,12.855871205872964,74.81893464647497,76.7288317572255,5.978269709546979,0.3461206972637648,0.7486797608075952,-335.18302658979445,0.0,0.10623658295207031,1452.7083568130333,1693.639295974956,14.583333333333332,False,did not refill (end SOC 0.749)
5.5,0.3,1.6,0.34,1.0,1.0,0.3,2.75,2,mixed,29+29+12+5+5,5,80,19x10E,10.865229219160495,1.65,18.333333333333336,0.3083916083916084,9.721335319990002,11.665602383988002,11.858978766860558,100.36108359917894,103.84084550929799,2.8708841348373126,0.00879719808502349,0.6376809790628359,-335.8822959038322,335.8822959038322,0.1717936086087081,1760.858614318828,2319.983863571368,15.0,False,"SOC floor violated (min 0.009, unmet 336 Wh); did not refill (end SOC 0.638)"
5.5,0.3,1.3,0.34,0.6,0.0,0.18,0.3878193054161349,3,mixed,24+24+10,3,58,22x12E,11.048116896158616,1.366538316649936,22.13622525723082,0.31487897050260794,10.771636093495095,12.925963312194114,13.140232232750355,67.60629413796278,69.51109362169768,6.348050546709931,0.4066980023398506,0.7472270708954524,-337.28797427248946,0.0,0.1514973803812746,1276.6224953811497,1520.3291878259618,14.666666666666668,False,did not refill (end SOC 0.747)
6.0,0.3,1.6,0.34,0.4,0.0,0.12,0.3297497516853135,3,mixed,23+23+10,3,56,22x12E,11.13404595163103,1.3193549553033563,27.28606115836553,0.32078163547493554,11.005103407217064,13.206124088660475,13.42503713095107,65.79154125975256,67.7601877611973,6.334875935080786,0.4218758835563796,0.7466475249886199,-338.1277362914898,0.0,0.09243763258885569,1232.601030023179,1477.3710242475354,14.666666666666668,False,did not refill (end SOC 0.747)
6.0,0.3,1.3,0.34,0.6,0.5,0.18,1.7231472734329956,2,mixed,29+29+12+3,4,73,19x10E,10.509125880633103,1.6467776728119592,21.860874478901643,0.31448504475361616,9.570051199753559,11.48406143970427,11.674428485382455,86.70930647853852,89.61982962682823,3.02365703142532,0.006806075160715449,0.6281617778891732,-339.8757225590587,148.21790790235997,0.31389404379433944,1606.7834855659294,1987.9456946066075,14.75,False,"SOC floor violated (min 0.007, unmet 148 Wh); did not refill (end SOC 0.628)"
4.5,0.3,1.3,0.34,0.4,0.5,0.12,1.3122039256221436,2,mixed,22+22+10,3,54,22x12E,9.379613117190924,1.1811967066119857,17.143630596535328,0.3057710527654022,10.675292864102103,12.810351436922522,13.022703902115273,63.75546432105154,65.37126514378816,7.495178668376148,0.15824711718884452,0.6272546320071201,-340.752025481122,0.0,0.08654594787216632,1188.5795646652082,1425.2119513841062,14.666666666666668,False,"SOC floor violated (min 0.158, unmet 0 Wh); did not refill (end SOC 0.627)"
6.0,0.3,1.3,0.34,0.4,0.5,0.12,1.7154242772003512,2,mixed,29+29+12+2+2,5,74,19x10E,10.469877912265607,1.5687763698960633,22.94782143001371,0.31598506980969104,9.786755497523677,11.744106597028411,11.938784315250679,88.34224360262584,91.56078923734582,3.0354806384598065,0.002785904816874911,0.6260121536551281,-341.95225956914624,165.95026197310526,0.24554087519895162,1628.7942182449153,2029.7171814479502,14.833333333333334,False,"SOC floor violated (min 0.003, unmet 166 Wh); did not refill (end SOC 0.626)"
4.5,0.3,1.6,0.34,0.6,0.5,0.18,1.2993035492544234,2,mixed,23+23+10,3,56,22x12E,9.703883147406225,1.2359164259105309,16.38460301640648,0.3039002931312639,10.615163217863165,12.738195861435797,12.94935223029915,65.67689487153885,67.32153596442444,7.221418448127014,0.13376776015979738,0.6244955749055229,-343.4172746412649,0.0,0.12899194898659397,1232.601030023179,1471.5954604505393,14.666666666666668,False,"SOC floor violated (min 0.134, unmet 0 Wh); did not refill (end SOC 0.624)"
5.0,0.45,1.3,0.28,0.4,0.0,0.18000000000000002,0.5212041727516119,2,mixed,28+28+24+8,4,88,19x10E,10.840926028609863,1.7157251266429352,14.571098605355347,0.2986414580314265,9.52264916001417,11.427178992017003,11.616603118365298,102.55102928234966,105.88662710617899,2.8593471582976617,0.004166888686091674,0.7731353430969049,-344.1456502610926,344.1456502610926,0.19473146585293222,1936.9444757507106,2372.356949132126,14.666666666666668,False,"SOC floor violated (min 0.004, unmet 344 Wh); did not refill (end SOC 0.773)"
5.0,0.45,1.3,0.34,0.4,0.0,0.18000000000000002,0.5212041727516119,2,mixed,28+28+24+8,4,88,19x10E,10.840926028609863,1.7157251266429352,14.571098605355347,0.2986414580314265,9.52264916001417,11.427178992017003,11.616603118365298,102.55102928234966,105.88662710617899,2.8593471582976617,0.004166888686091674,0.7731353430969049,-344.1456502610926,344.1456502610926,0.19473146585293222,1936.9444757507106,2372.356949132126,14.666666666666668,False,"SOC floor violated (min 0.004, unmet 344 Wh); did not refill (end SOC 0.773)"
5.0,0.4,1.3,0.28,0.6,0.0,0.24,0.5001615757312022,2,mixed,28+28+21+7,4,84,19x10E,10.71198899393444,1.6800258521169924,14.880723393927315,0.29963005332599096,9.565893156195754,11.479071787434904,11.669356121489987,101.71594711549169,105.05049588581687,2.8995315331442844,0.008159838552376565,0.7050334126468077,-345.2002584321465,345.2002584321465,0.1856698227332695,1848.9015450347686,2351.749427833127,14.833333333333334,False,"SOC floor violated (min 0.008, unmet 345 Wh); did not refill (end SOC 0.705)"
5.0,0.4,1.3,0.34,0.6,0.0,0.24,0.5001615757312022,2,mixed,28+28+21+7,4,84,19x10E,10.71198899393444,1.6800258521169924,14.880723393927315,0.29963005332599096,9.565893156195754,11.479071787434904,11.669356121489987,101.71594711549169,105.05049588581687,2.8995315331442844,0.008159838552376565,0.7050334126468077,-345.2002584321465,345.2002584321465,0.1856698227332695,1848.9015450347686,2351.749427833127,14.833333333333334,False,"SOC floor violated (min 0.008, unmet 345 Wh); did not refill (end SOC 0.705)"
5.5,0.3,1.3,0.34,1.0,1.0,0.3,2.75,2,mixed,29+29+14+5,4,77,19x10E,10.553153499977235,1.65,18.333333333333336,0.3083916083916084,9.580708016931045,11.496849620317253,11.68742865094307,96.03211998371633,99.2667803757935,2.9689078542007556,0.002491571876741719,0.6139931076225612,-353.56265803660585,272.72636917210895,0.22202080052803433,1694.826416281871,2213.8828231378743,15.0,False,"SOC floor violated (min 0.002, unmet 273 Wh); did not refill (end SOC 0.614)"
6.0,0.36,1.6,0.34,0.6,0.0,0.216,0.4387069082970673,2,mixed,29+29+12+3,4,73,19x10E,10.994271751325497,1.7911737947947777,20.09855219220906,0.3117081962539466,9.385616819630128,11.262740183556152,11.449438468500174,88.2369163266138,91.0099490957204,2.875149414051749,0.00272812435503503,0.6112341020642487,-356.22785740593577,166.91380012038042,0.18501710351037914,1606.7834855659294,2023.1054588888715,14.833333333333334,False,"SOC floor violated (min 0.003, unmet 167 Wh); did not refill (end SOC 0.611)"
5.5,0.36,1.3,0.28,1.0,1.0,0.36,2.75,2,mixed,29+29+16+8+3,5,85,19x10E,11.429240965526864,1.98,15.277777777777779,0.3008391608391608,9.101742586187383,10.92209110342486,11.103142574361653,102.59754787241243,105.56429094769142,2.6879957781766093,0.008836905364362628,0.7207337763870825,-356.343757226264,356.343757226264,0.249280684401081,1870.912277713755,2369.536293794623,14.833333333333334,False,"SOC floor violated (min 0.009, unmet 356 Wh); did not refill (end SOC 0.721)"
5.5,0.36,1.3,0.34,1.0,1.0,0.36,2.75,2,mixed,29+29+16+8+3,5,85,19x10E,11.429240965526864,1.98,15.277777777777779,0.3008391608391608,9.101742586187383,10.92209110342486,11.103142574361653,102.59754787241243,105.56429094769142,2.6879957781766093,0.008836905364362628,0.7207337763870825,-356.343757226264,356.343757226264,0.249280684401081,1870.912277713755,2369.536293794623,14.833333333333334,False,"SOC floor violated (min 0.009, unmet 356 Wh); did not refill (end SOC 0.721)"
6.0,0.3,1.6,0.34,0.6,0.5,0.18,1.700837857809784,2,mixed,29+29+12+3,4,73,19x10E,10.684683575757605,1.644100542937174,21.89647108545214,0.314536528020439,9.657508420136866,11.589010104164238,11.781116845097971,88.47971333591407,91.55180939572728,2.9693478904458677,0.007336595904526737,0.610877368822157,-356.5724617177963,175.040422533833,0.13986207850980628,1606.7834855659294,2031.6740006102261,14.833333333333334,False,"SOC floor violated (min 0.007, unmet 175 Wh); did not refill (end SOC 0.611)"
